Geneid	GeneName	NewName	9_SC1	10_Ssh1	11_SC2	12_Ssh2
ENSG00000254587	AP003066.1	ENSG00000254587_AP003066.1	0	0	0	0
ENSG00000254588	ETS1-AS1	ENSG00000254588_ETS1-AS1	0	0	0	0
ENSG00000254589	EIF4A2P3	ENSG00000254589_EIF4A2P3	0	0	0	0
ENSG00000254590	AP003396.2	ENSG00000254590_AP003396.2	0	0	0	0
ENSG00000254591	AP003532.1	ENSG00000254591_AP003532.1	0	0	0	0
ENSG00000254592	AC123788.1	ENSG00000254592_AC123788.1	0	0	0	0
ENSG00000254593	OR7E126P	ENSG00000254593_OR7E126P	0	0	0	0
ENSG00000254594	LINC02686	ENSG00000254594_LINC02686	0	0	0	0
ENSG00000254595	AC084337.1	ENSG00000254595_AC084337.1	4	3	2	0
ENSG00000254596	AP002748.2	ENSG00000254596_AP002748.2	0	0	1	1
ENSG00000254598	CSNK2A3	ENSG00000254598_CSNK2A3	675	396	354	664
ENSG00000254599	AP003715.1	ENSG00000254599_AP003715.1	0	0	0	0
ENSG00000254601	CYCSP26	ENSG00000254601_CYCSP26	0	0	0	0
ENSG00000254602	AP000662.1	ENSG00000254602_AP000662.1	3	0	1	1
ENSG00000254603	OR5M6P	ENSG00000254603_OR5M6P	0	0	0	0
ENSG00000254604	AP002336.2	ENSG00000254604_AP002336.2	0	0	0	0
ENSG00000254605	AP003555.2	ENSG00000254605_AP003555.2	0	0	0	0
ENSG00000254606	AC013714.1	ENSG00000254606_AC013714.1	0	3	1	1
ENSG00000254607	AP001783.1	ENSG00000254607_AP001783.1	0	0	0	0
ENSG00000254609	AC136443.1	ENSG00000254609_AC136443.1	0	2	0	1
ENSG00000254610	AC004923.1	ENSG00000254610_AC004923.1	0	0	1	0
ENSG00000254612	AP001000.1	ENSG00000254612_AP001000.1	563	364	343	424
ENSG00000254613	OR6M2P	ENSG00000254613_OR6M2P	0	0	0	0
ENSG00000254614	AP003068.2	ENSG00000254614_AP003068.2	133	112	81	159
ENSG00000254615	AC027031.2	ENSG00000254615_AC027031.2	215	96	122	350
ENSG00000254616	AP001775.1	ENSG00000254616_AP001775.1	0	0	0	0
ENSG00000254617	AP005435.2	ENSG00000254617_AP005435.2	0	0	0	0
ENSG00000254618	TMED10P1	ENSG00000254618_TMED10P1	0	0	0	0
ENSG00000254619	AC113192.1	ENSG00000254619_AC113192.1	0	0	0	0
ENSG00000254620	AL050327.1	ENSG00000254620_AL050327.1	0	0	0	0
ENSG00000254621	SETP16	ENSG00000254621_SETP16	0	0	0	0
ENSG00000254622	NAV2-AS4	ENSG00000254622_NAV2-AS4	0	0	0	0
ENSG00000254623	DEFB108E	ENSG00000254623_DEFB108E	0	0	0	0
ENSG00000254624	OR4R3P	ENSG00000254624_OR4R3P	0	0	0	0
ENSG00000254625	AF233439.2	ENSG00000254625_AF233439.2	0	0	0	0
ENSG00000254626	AP003100.1	ENSG00000254626_AP003100.1	0	0	0	0
ENSG00000254627	AL035078.2	ENSG00000254627_AL035078.2	0	0	0	0
ENSG00000254629	AP002370.1	ENSG00000254629_AP002370.1	0	0	0	0
ENSG00000254630	AP001922.2	ENSG00000254630_AP001922.2	0	0	0	0
ENSG00000254631	AP001372.1	ENSG00000254631_AP001372.1	47	5	8	5
ENSG00000254632	AP003119.1	ENSG00000254632_AP003119.1	0	1	0	1
ENSG00000254633	AL512590.2	ENSG00000254633_AL512590.2	0	0	0	0
ENSG00000254634	SMG1P6	ENSG00000254634_SMG1P6	7	6	1	11
ENSG00000254635	WAC-AS1	ENSG00000254635_WAC-AS1	535	469	301	288
ENSG00000254636	ARMS2	ENSG00000254636_ARMS2	0	0	0	1
ENSG00000254637	OR4A18P	ENSG00000254637_OR4A18P	0	0	0	0
ENSG00000254638	AP002884.2	ENSG00000254638_AP002884.2	0	0	0	0
ENSG00000254639	AC116021.1	ENSG00000254639_AC116021.1	10	3	8	13
ENSG00000254641	AC091564.3	ENSG00000254641_AC091564.3	0	0	0	0
ENSG00000254642	COX6CP5	ENSG00000254642_COX6CP5	0	0	0	0
ENSG00000254644	AC007751.1	ENSG00000254644_AC007751.1	0	0	0	0
ENSG00000254645	AC087379.1	ENSG00000254645_AC087379.1	0	0	0	0
ENSG00000254646	OR8B10P	ENSG00000254646_OR8B10P	0	0	0	0
ENSG00000254647	INS	ENSG00000254647_INS	0	0	0	0
ENSG00000254648	AP000911.2	ENSG00000254648_AP000911.2	0	0	0	0
ENSG00000254649	AP003086.3	ENSG00000254649_AP003086.3	0	0	0	0
ENSG00000254650	MTCYBP41	ENSG00000254650_MTCYBP41	0	0	0	0
ENSG00000254651	AC018716.1	ENSG00000254651_AC018716.1	0	0	0	0
ENSG00000254653	AC024475.1	ENSG00000254653_AC024475.1	0	0	0	0
ENSG00000254654	LINC02685	ENSG00000254654_LINC02685	0	0	0	0
ENSG00000254655	AP004607.1	ENSG00000254655_AP004607.1	0	0	0	0
ENSG00000254656	RTL1	ENSG00000254656_RTL1	0	0	0	0
ENSG00000254658	OR8J2	ENSG00000254658_OR8J2	0	0	0	0
ENSG00000254659	AP002444.1	ENSG00000254659_AP002444.1	0	0	2	0
ENSG00000254660	AP002512.2	ENSG00000254660_AP002512.2	0	0	0	0
ENSG00000254661	AC009869.1	ENSG00000254661_AC009869.1	0	0	0	0
ENSG00000254662	AP000781.1	ENSG00000254662_AP000781.1	3	1	0	0
ENSG00000254663	OR4A11P	ENSG00000254663_OR4A11P	0	0	0	0
ENSG00000254664	AC103681.2	ENSG00000254664_AC103681.2	0	0	0	0
ENSG00000254665	AC091053.1	ENSG00000254665_AC091053.1	1	0	1	2
ENSG00000254668	AC023442.1	ENSG00000254668_AC023442.1	0	0	0	0
ENSG00000254669	AL135934.1	ENSG00000254669_AL135934.1	0	0	0	0
ENSG00000254670	AC084859.1	ENSG00000254670_AC084859.1	0	1	0	0
ENSG00000254672	AL136146.1	ENSG00000254672_AL136146.1	0	0	0	0
ENSG00000254673	AC110275.1	ENSG00000254673_AC110275.1	0	0	0	0
ENSG00000254674	OR4A42P	ENSG00000254674_OR4A42P	0	0	0	0
ENSG00000254675	AP003032.1	ENSG00000254675_AP003032.1	0	0	0	0
ENSG00000254676	AP000873.4	ENSG00000254676_AP000873.4	11	0	3	0
ENSG00000254677	OSBPL9P2	ENSG00000254677_OSBPL9P2	0	0	0	0
ENSG00000254678	AP005018.1	ENSG00000254678_AP005018.1	2	0	0	0
ENSG00000254680	AC079329.1	ENSG00000254680_AC079329.1	0	0	0	0
ENSG00000254681	PKD1P5	ENSG00000254681_PKD1P5	50	17	16	21
ENSG00000254682	AP002387.2	ENSG00000254682_AP002387.2	110	203	81	240
ENSG00000254683	SNRPCP6	ENSG00000254683_SNRPCP6	0	0	0	0
ENSG00000254684	AP002803.1	ENSG00000254684_AP002803.1	0	0	0	0
ENSG00000254685	FPGT	ENSG00000254685_FPGT	263	135	117	116
ENSG00000254686	AL138812.1	ENSG00000254686_AL138812.1	0	0	0	0
ENSG00000254687	AC009646.2	ENSG00000254687_AC009646.2	0	0	0	0
ENSG00000254688	AC013549.2	ENSG00000254688_AC013549.2	0	0	0	0
ENSG00000254689	LINC02235	ENSG00000254689_LINC02235	1	0	2	0
ENSG00000254690	AC233992.1	ENSG00000254690_AC233992.1	0	0	0	0
ENSG00000254691	AP002812.3	ENSG00000254691_AP002812.3	2	0	0	0
ENSG00000254692	AL136295.1	ENSG00000254692_AL136295.1	0	0	0	0
ENSG00000254693	AC010768.1	ENSG00000254693_AC010768.1	0	0	0	0
ENSG00000254694	AP001893.1	ENSG00000254694_AP001893.1	6	3	4	0
ENSG00000254695	AC087379.2	ENSG00000254695_AC087379.2	0	0	0	0
ENSG00000254697	COPS8P3	ENSG00000254697_COPS8P3	0	0	0	0
ENSG00000254698	AP000893.2	ENSG00000254698_AP000893.2	0	0	0	0
ENSG00000254699	AP003097.2	ENSG00000254699_AP003097.2	0	0	0	0
ENSG00000254700	DEFB131C	ENSG00000254700_DEFB131C	0	0	0	0
ENSG00000254701	AC138866.2	ENSG00000254701_AC138866.2	1	2	3	1
ENSG00000254702	AP002353.1	ENSG00000254702_AP002353.1	0	0	0	0
ENSG00000254703	SENCR	ENSG00000254703_SENCR	63	104	39	113
ENSG00000254704	AP002358.2	ENSG00000254704_AP002358.2	0	0	0	0
ENSG00000254705	AP000722.1	ENSG00000254705_AP000722.1	0	0	0	0
ENSG00000254706	AL512785.2	ENSG00000254706_AL512785.2	0	0	0	0
ENSG00000254707	AC104237.1	ENSG00000254707_AC104237.1	0	0	0	1
ENSG00000254708	AL139174.1	ENSG00000254708_AL139174.1	0	0	0	0
ENSG00000254709	IGLL5	ENSG00000254709_IGLL5	0	0	0	0
ENSG00000254710	AP001970.1	ENSG00000254710_AP001970.1	0	0	0	0
ENSG00000254712	AC087280.1	ENSG00000254712_AC087280.1	0	0	0	0
ENSG00000254713	HNRNPA1P72	ENSG00000254713_HNRNPA1P72	0	0	0	0
ENSG00000254714	AP006587.1	ENSG00000254714_AP006587.1	0	0	0	0
ENSG00000254715	OR7E154P	ENSG00000254715_OR7E154P	0	0	0	0
ENSG00000254717	GLYATL1P2	ENSG00000254717_GLYATL1P2	0	0	0	0
ENSG00000254718	AL157756.1	ENSG00000254718_AL157756.1	2	0	3	0
ENSG00000254719	AC080023.2	ENSG00000254719_AC080023.2	11	0	3	9
ENSG00000254720	AC023078.3	ENSG00000254720_AC023078.3	0	0	0	0
ENSG00000254721	AP000879.1	ENSG00000254721_AP000879.1	0	0	0	0
ENSG00000254722	FAM8A2P	ENSG00000254722_FAM8A2P	0	0	0	0
ENSG00000254723	OR4A12P	ENSG00000254723_OR4A12P	0	0	0	0
ENSG00000254724	OR7E10P	ENSG00000254724_OR7E10P	0	0	0	0
ENSG00000254725	AC009643.1	ENSG00000254725_AC009643.1	0	0	0	0
ENSG00000254726	MEX3A	ENSG00000254726_MEX3A	267	179	93	197
ENSG00000254727	PTP4A1P6	ENSG00000254727_PTP4A1P6	0	0	0	0
ENSG00000254728	AC027369.3	ENSG00000254728_AC027369.3	0	0	0	0
ENSG00000254730	AP002453.1	ENSG00000254730_AP002453.1	0	0	0	0
ENSG00000254731	AP003059.1	ENSG00000254731_AP003059.1	0	1	0	0
ENSG00000254732	AP001931.1	ENSG00000254732_AP001931.1	6	4	3	2
ENSG00000254733	AP001831.1	ENSG00000254733_AP001831.1	0	0	0	0
ENSG00000254734	AC107973.1	ENSG00000254734_AC107973.1	0	0	0	0
ENSG00000254735	HMGB1P42	ENSG00000254735_HMGB1P42	0	0	0	0
ENSG00000254736	BRD9P1	ENSG00000254736_BRD9P1	0	0	0	0
ENSG00000254737	OR10G4	ENSG00000254737_OR10G4	0	0	0	0
ENSG00000254738	AC023078.4	ENSG00000254738_AC023078.4	0	0	0	0
ENSG00000254739	AC137894.1	ENSG00000254739_AC137894.1	0	1	0	0
ENSG00000254740	AP003396.3	ENSG00000254740_AP003396.3	0	0	0	0
ENSG00000254741	AC067930.1	ENSG00000254741_AC067930.1	0	0	0	0
ENSG00000254743	OR10V3P	ENSG00000254743_OR10V3P	1	0	0	0
ENSG00000254744	AC084855.1	ENSG00000254744_AC084855.1	0	1	0	1
ENSG00000254746	AC103855.2	ENSG00000254746_AC103855.2	0	0	0	0
ENSG00000254747	MTND4LP18	ENSG00000254747_MTND4LP18	0	0	0	0
ENSG00000254748	HNRNPCP8	ENSG00000254748_HNRNPCP8	0	0	0	3
ENSG00000254749	OR5BD1P	ENSG00000254749_OR5BD1P	0	0	0	0
ENSG00000254750	CASP1P2	ENSG00000254750_CASP1P2	0	0	0	0
ENSG00000254751	TRIM64DP	ENSG00000254751_TRIM64DP	0	0	0	0
ENSG00000254752	OR5M2P	ENSG00000254752_OR5M2P	0	0	0	0
ENSG00000254753	AC022690.2	ENSG00000254753_AC022690.2	0	0	0	0
ENSG00000254754	AC013799.1	ENSG00000254754_AC013799.1	0	0	0	0
ENSG00000254755	AP001189.2	ENSG00000254755_AP001189.2	0	0	0	0
ENSG00000254756	AP001107.6	ENSG00000254756_AP001107.6	0	0	0	0
ENSG00000254757	AC127526.1	ENSG00000254757_AC127526.1	0	0	0	0
ENSG00000254758	AP000889.1	ENSG00000254758_AP000889.1	0	0	0	0
ENSG00000254759	NAP1L1P1	ENSG00000254759_NAP1L1P1	1	1	0	0
ENSG00000254760	AC008750.1	ENSG00000254760_AC008750.1	0	0	0	0
ENSG00000254762	AP001107.7	ENSG00000254762_AP001107.7	0	0	1	0
ENSG00000254764	TRIM53CP	ENSG00000254764_TRIM53CP	0	0	0	0
ENSG00000254765	AC011092.1	ENSG00000254765_AC011092.1	0	0	0	0
ENSG00000254767	OR2AL1P	ENSG00000254767_OR2AL1P	0	0	0	0
ENSG00000254768	AC104009.1	ENSG00000254768_AC104009.1	0	0	0	0
ENSG00000254769	OR4A4P	ENSG00000254769_OR4A4P	0	0	0	0
ENSG00000254770	OR4D7P	ENSG00000254770_OR4D7P	0	0	0	0
ENSG00000254771	AP001893.2	ENSG00000254771_AP001893.2	0	0	0	0
ENSG00000254772	EEF1G	ENSG00000254772_EEF1G	0	0	0	0
ENSG00000254775	AC021393.1	ENSG00000254775_AC021393.1	0	0	0	0
ENSG00000254776	AC084121.1	ENSG00000254776_AC084121.1	0	0	0	0
ENSG00000254777	AC022182.1	ENSG00000254777_AC022182.1	2	0	0	0
ENSG00000254779	EGLN1P1	ENSG00000254779_EGLN1P1	0	0	0	0
ENSG00000254780	AC023232.1	ENSG00000254780_AC023232.1	0	0	0	0
ENSG00000254781	GVINP2	ENSG00000254781_GVINP2	0	0	0	0
ENSG00000254783	AP003084.1	ENSG00000254783_AP003084.1	9	4	6	26
ENSG00000254784	LRRC6P1	ENSG00000254784_LRRC6P1	0	0	0	0
ENSG00000254785	AP005435.3	ENSG00000254785_AP005435.3	0	0	0	0
ENSG00000254786	AP001636.1	ENSG00000254786_AP001636.1	0	0	0	0
ENSG00000254787	AP001825.1	ENSG00000254787_AP001825.1	0	0	0	0
ENSG00000254788	CKLF-CMTM1	ENSG00000254788_CKLF-CMTM1	2	0	1	1
ENSG00000254789	AC073172.1	ENSG00000254789_AC073172.1	0	0	0	0
ENSG00000254790	AP000842.1	ENSG00000254790_AP000842.1	0	0	0	0
ENSG00000254791	FAR1-IT1	ENSG00000254791_FAR1-IT1	0	0	2	0
ENSG00000254792	AP003716.2	ENSG00000254792_AP003716.2	0	0	0	0
ENSG00000254793	FDPSP4	ENSG00000254793_FDPSP4	0	0	2	0
ENSG00000254794	AP000676.1	ENSG00000254794_AP000676.1	0	0	0	0
ENSG00000254795	OR5AP1P	ENSG00000254795_OR5AP1P	0	0	0	0
ENSG00000254796	AC134684.1	ENSG00000254796_AC134684.1	0	0	0	0
ENSG00000254798	TFAMP2	ENSG00000254798_TFAMP2	0	0	0	0
ENSG00000254799	SLC25A47P1	ENSG00000254799_SLC25A47P1	0	0	0	0
ENSG00000254800	AP006587.2	ENSG00000254800_AP006587.2	0	0	0	0
ENSG00000254801	AC084851.1	ENSG00000254801_AC084851.1	0	0	0	0
ENSG00000254802	AC022182.2	ENSG00000254802_AC022182.2	0	0	0	0
ENSG00000254803	AP004607.2	ENSG00000254803_AP004607.2	0	0	0	0
ENSG00000254804	AP006437.1	ENSG00000254804_AP006437.1	0	0	0	0
ENSG00000254805	SNRPCP14	ENSG00000254805_SNRPCP14	0	0	0	0
ENSG00000254806	SYS1-DBNDD2	ENSG00000254806_SYS1-DBNDD2	2	0	0	0
ENSG00000254807	OR10AK1P	ENSG00000254807_OR10AK1P	0	0	0	0
ENSG00000254810	AP001189.3	ENSG00000254810_AP001189.3	0	0	0	0
ENSG00000254811	AP002001.1	ENSG00000254811_AP002001.1	0	0	0	0
ENSG00000254812	AC067930.2	ENSG00000254812_AC067930.2	0	2	0	2
ENSG00000254813	AC123777.1	ENSG00000254813_AC123777.1	0	0	0	0
ENSG00000254814	AP003031.1	ENSG00000254814_AP003031.1	0	0	0	0
ENSG00000254815	AP006284.1	ENSG00000254815_AP006284.1	67	159	44	67
ENSG00000254816	AC090857.1	ENSG00000254816_AC090857.1	0	0	0	0
ENSG00000254817	AC107918.1	ENSG00000254817_AC107918.1	0	0	0	0
ENSG00000254818	AP004607.3	ENSG00000254818_AP004607.3	0	0	0	0
ENSG00000254819	ANO3-AS1	ENSG00000254819_ANO3-AS1	0	0	0	1
ENSG00000254820	AC107882.1	ENSG00000254820_AC107882.1	0	0	0	0
ENSG00000254821	AL136309.4	ENSG00000254821_AL136309.4	0	0	1	0
ENSG00000254822	AC023442.2	ENSG00000254822_AC023442.2	0	0	0	0
ENSG00000254823	AP001782.1	ENSG00000254823_AP001782.1	0	0	0	0
ENSG00000254824	AP003461.1	ENSG00000254824_AP003461.1	0	0	0	0
ENSG00000254825	OR9G2P	ENSG00000254825_OR9G2P	0	0	0	0
ENSG00000254826	AP001922.3	ENSG00000254826_AP001922.3	0	0	0	0
ENSG00000254827	SLC22A18AS	ENSG00000254827_SLC22A18AS	33	30	17	35
ENSG00000254828	AP005597.1	ENSG00000254828_AP005597.1	0	0	0	0
ENSG00000254829	AP003032.2	ENSG00000254829_AP003032.2	0	0	0	0
ENSG00000254830	AP002428.1	ENSG00000254830_AP002428.1	0	0	0	0
ENSG00000254831	KRT18P58	ENSG00000254831_KRT18P58	0	0	0	0
ENSG00000254832	OR4A40P	ENSG00000254832_OR4A40P	0	0	0	0
ENSG00000254833	AP001893.3	ENSG00000254833_AP001893.3	0	0	0	0
ENSG00000254834	OR5M10	ENSG00000254834_OR5M10	0	0	0	0
ENSG00000254835	RNF185-AS1	ENSG00000254835_RNF185-AS1	0	0	0	0
ENSG00000254836	AL035078.3	ENSG00000254836_AL035078.3	0	0	0	0
ENSG00000254837	AP001372.2	ENSG00000254837_AP001372.2	614	479	237	473
ENSG00000254838	GVINP1	ENSG00000254838_GVINP1	0	0	0	0
ENSG00000254839	AF131215.3	ENSG00000254839_AF131215.3	0	0	0	0
ENSG00000254840	AC024405.2	ENSG00000254840_AC024405.2	0	0	0	0
ENSG00000254841	OR4V1P	ENSG00000254841_OR4V1P	0	0	0	0
ENSG00000254842	LINC02551	ENSG00000254842_LINC02551	13	19	12	14
ENSG00000254843	XIAPP2	ENSG00000254843_XIAPP2	0	0	0	0
ENSG00000254844	AP000757.2	ENSG00000254844_AP000757.2	0	0	0	0
ENSG00000254846	AL355075.1	ENSG00000254846_AL355075.1	0	0	0	0
ENSG00000254847	AC009806.1	ENSG00000254847_AC009806.1	0	0	0	0
ENSG00000254848	OR5BN1P	ENSG00000254848_OR5BN1P	0	0	0	0
ENSG00000254850	AC004923.2	ENSG00000254850_AC004923.2	0	0	0	0
ENSG00000254851	AP005018.2	ENSG00000254851_AP005018.2	4	1	1	4
ENSG00000254852	NPIPA2	ENSG00000254852_NPIPA2	3	2	1	16
ENSG00000254853	AP004247.1	ENSG00000254853_AP004247.1	0	0	0	0
ENSG00000254854	AP003390.1	ENSG00000254854_AP003390.1	4	2	3	3
ENSG00000254855	AP001107.8	ENSG00000254855_AP001107.8	0	1	0	1
ENSG00000254856	NDUFA3P2	ENSG00000254856_NDUFA3P2	0	0	0	0
ENSG00000254857	AC090099.3	ENSG00000254857_AC090099.3	0	0	0	0
ENSG00000254858	MPV17L2	ENSG00000254858_MPV17L2	694	567	558	659
ENSG00000254859	AC067930.3	ENSG00000254859_AC067930.3	0	0	0	0
ENSG00000254860	TMEM9B-AS1	ENSG00000254860_TMEM9B-AS1	13	20	17	32
ENSG00000254861	AC100768.1	ENSG00000254861_AC100768.1	0	0	0	0
ENSG00000254862	AC100771.2	ENSG00000254862_AC100771.2	0	0	0	2
ENSG00000254863	AP001360.1	ENSG00000254863_AP001360.1	0	0	0	0
ENSG00000254864	AC107884.2	ENSG00000254864_AC107884.2	0	0	0	0
ENSG00000254865	AC100763.1	ENSG00000254865_AC100763.1	0	0	0	0
ENSG00000254866	DEFB109D	ENSG00000254866_DEFB109D	0	0	0	0
ENSG00000254867	AP006287.1	ENSG00000254867_AP006287.1	0	0	0	0
ENSG00000254870	ATP6V1G2-DDX39B	ENSG00000254870_ATP6V1G2-DDX39B	0	0	0	0
ENSG00000254871	AC024475.2	ENSG00000254871_AC024475.2	0	1	0	0
ENSG00000254872	LINC02688	ENSG00000254872_LINC02688	0	3	0	1
ENSG00000254873	AP001267.1	ENSG00000254873_AP001267.1	0	0	0	0
ENSG00000254874	AP003171.1	ENSG00000254874_AP003171.1	0	0	0	0
ENSG00000254876	SUGT1P4-STRA6LP	ENSG00000254876_SUGT1P4-STRA6LP	1	0	0	0
ENSG00000254877	AP001636.2	ENSG00000254877_AP001636.2	0	0	0	0
ENSG00000254878	AC103794.1	ENSG00000254878_AC103794.1	0	0	0	0
ENSG00000254879	PTPRJ-AS1	ENSG00000254879_PTPRJ-AS1	0	0	0	0
ENSG00000254880	PKNOX2-AS1	ENSG00000254880_PKNOX2-AS1	0	0	0	0
ENSG00000254883	AP003385.2	ENSG00000254883_AP003385.2	0	0	0	0
ENSG00000254884	PRR13P2	ENSG00000254884_PRR13P2	2	0	1	0
ENSG00000254885	AP001547.1	ENSG00000254885_AP001547.1	0	0	0	0
ENSG00000254887	AC010247.1	ENSG00000254887_AC010247.1	0	3	0	2
ENSG00000254888	AP000827.1	ENSG00000254888_AP000827.1	0	0	0	0
ENSG00000254889	AC084121.2	ENSG00000254889_AC084121.2	0	0	0	0
ENSG00000254890	AP003049.1	ENSG00000254890_AP003049.1	0	0	0	0
ENSG00000254891	OR4A9P	ENSG00000254891_OR4A9P	0	0	0	0
ENSG00000254892	AP003396.4	ENSG00000254892_AP003396.4	0	0	0	0
ENSG00000254893	AC113404.3	ENSG00000254893_AC113404.3	3	1	4	4
ENSG00000254894	NAV2-AS1	ENSG00000254894_NAV2-AS1	0	0	0	0
ENSG00000254895	MTCO3P15	ENSG00000254895_MTCO3P15	0	0	0	0
ENSG00000254896	OPCML-IT1	ENSG00000254896_OPCML-IT1	0	0	0	0
ENSG00000254897	AP003035.1	ENSG00000254897_AP003035.1	0	0	0	0
ENSG00000254898	AC087362.1	ENSG00000254898_AC087362.1	0	0	0	0
ENSG00000254900	AC091053.2	ENSG00000254900_AC091053.2	0	0	0	0
ENSG00000254901	BORCS8	ENSG00000254901_BORCS8	314	182	134	142
ENSG00000254902	ANO1-AS1	ENSG00000254902_ANO1-AS1	0	0	0	0
ENSG00000254903	OR8L1P	ENSG00000254903_OR8L1P	0	0	0	0
ENSG00000254905	AP001318.1	ENSG00000254905_AP001318.1	1	1	2	0
ENSG00000254906	AC090707.1	ENSG00000254906_AC090707.1	0	0	0	0
ENSG00000254907	AC087276.2	ENSG00000254907_AC087276.2	1	0	1	0
ENSG00000254909	AP003392.2	ENSG00000254909_AP003392.2	0	0	0	0
ENSG00000254910	AC136475.2	ENSG00000254910_AC136475.2	19	18	12	43
ENSG00000254911	SCARNA9	ENSG00000254911_SCARNA9	3	3	0	1
ENSG00000254912	AC135983.3	ENSG00000254912_AC135983.3	6	2	2	1
ENSG00000254913	AC239802.1	ENSG00000254913_AC239802.1	0	0	0	0
ENSG00000254914	AC109810.1	ENSG00000254914_AC109810.1	0	0	0	0
ENSG00000254915	AP003168.1	ENSG00000254915_AP003168.1	0	0	0	0
ENSG00000254916	AP004607.4	ENSG00000254916_AP004607.4	0	0	0	0
ENSG00000254917	OR7E15P	ENSG00000254917_OR7E15P	0	0	0	0
ENSG00000254919	AC090692.1	ENSG00000254919_AC090692.1	0	0	0	0
ENSG00000254920	AC027369.4	ENSG00000254920_AC027369.4	0	0	0	0
ENSG00000254921	AC116456.1	ENSG00000254921_AC116456.1	0	0	0	0
ENSG00000254923	AC130366.1	ENSG00000254923_AC130366.1	0	0	0	0
ENSG00000254924	AP000867.2	ENSG00000254924_AP000867.2	0	0	0	0
ENSG00000254925	OR4C9P	ENSG00000254925_OR4C9P	0	0	0	0
ENSG00000254926	AP000445.2	ENSG00000254926_AP000445.2	0	0	0	0
ENSG00000254927	AC027779.1	ENSG00000254927_AC027779.1	0	0	0	0
ENSG00000254928	AP001372.3	ENSG00000254928_AP001372.3	0	0	0	0
ENSG00000254929	AL591684.2	ENSG00000254929_AL591684.2	2	0	0	1
ENSG00000254930	LINC02545	ENSG00000254930_LINC02545	0	0	0	0
ENSG00000254931	MTATP6P15	ENSG00000254931_MTATP6P15	0	0	0	0
ENSG00000254932	AP001007.1	ENSG00000254932_AP001007.1	0	0	0	0
ENSG00000254933	AP000785.1	ENSG00000254933_AP000785.1	0	0	0	0
ENSG00000254934	LINC00678	ENSG00000254934_LINC00678	0	0	0	0
ENSG00000254935	AP002469.1	ENSG00000254935_AP002469.1	0	0	0	0
ENSG00000254936	AF131215.4	ENSG00000254936_AF131215.4	2	0	1	0
ENSG00000254937	AP000916.1	ENSG00000254937_AP000916.1	0	0	0	0
ENSG00000254938	AP002833.1	ENSG00000254938_AP002833.1	0	0	0	0
ENSG00000254939	AP003038.1	ENSG00000254939_AP003038.1	0	0	0	0
ENSG00000254940	OR4A19P	ENSG00000254940_OR4A19P	0	0	0	0
ENSG00000254941	AP000866.4	ENSG00000254941_AP000866.4	0	0	0	0
ENSG00000254942	AL355310.3	ENSG00000254942_AL355310.3	0	0	0	0
ENSG00000254943	AP003501.2	ENSG00000254943_AP003501.2	0	0	0	0
ENSG00000254944	ATP5PBP5	ENSG00000254944_ATP5PBP5	6	11	4	10
ENSG00000254946	AC073172.2	ENSG00000254946_AC073172.2	0	0	0	0
ENSG00000254947	OR8K4P	ENSG00000254947_OR8K4P	0	0	0	0
ENSG00000254948	OR7E158P	ENSG00000254948_OR7E158P	0	0	0	0
ENSG00000254949	GNG5P3	ENSG00000254949_GNG5P3	0	0	0	0
ENSG00000254951	AC044810.2	ENSG00000254951_AC044810.2	15	7	5	2
ENSG00000254952	AP001257.1	ENSG00000254952_AP001257.1	0	0	0	0
ENSG00000254953	AP001803.1	ENSG00000254953_AP001803.1	0	0	0	0
ENSG00000254954	SLC2A13P1	ENSG00000254954_SLC2A13P1	0	0	0	0
ENSG00000254957	AC111188.2	ENSG00000254957_AC111188.2	0	0	0	0
ENSG00000254959	INMT-MINDY4	ENSG00000254959_INMT-MINDY4	0	0	0	0
ENSG00000254960	KIRREL3-AS2	ENSG00000254960_KIRREL3-AS2	0	0	0	0
ENSG00000254961	TUBB4BP4	ENSG00000254961_TUBB4BP4	0	0	0	0
ENSG00000254963	AP001972.2	ENSG00000254963_AP001972.2	0	0	0	0
ENSG00000254964	AP001458.1	ENSG00000254964_AP001458.1	0	0	0	0
ENSG00000254965	C1DP5	ENSG00000254965_C1DP5	0	1	0	0
ENSG00000254966	AC103974.1	ENSG00000254966_AC103974.1	1	3	1	2
ENSG00000254968	AP003063.1	ENSG00000254968_AP003063.1	2	0	0	0
ENSG00000254971	AP003122.2	ENSG00000254971_AP003122.2	0	0	0	0
ENSG00000254972	AP003498.2	ENSG00000254972_AP003498.2	0	0	0	0
ENSG00000254973	AC105219.4	ENSG00000254973_AC105219.4	0	1	0	2
ENSG00000254974	AP001372.4	ENSG00000254974_AP001372.4	0	0	0	0
ENSG00000254975	AP001189.4	ENSG00000254975_AP001189.4	0	0	0	0
ENSG00000254976	OR8B7P	ENSG00000254976_OR8B7P	0	0	0	0
ENSG00000254978	ALG1L9P	ENSG00000254978_ALG1L9P	1	1	1	0
ENSG00000254979	AP000781.2	ENSG00000254979_AP000781.2	0	0	0	0
ENSG00000254980	AP002008.1	ENSG00000254980_AP002008.1	0	0	0	0
ENSG00000254983	AC025300.1	ENSG00000254983_AC025300.1	0	0	0	0
ENSG00000254984	FTLP6	ENSG00000254984_FTLP6	0	0	0	0
ENSG00000254985	RSF1-IT2	ENSG00000254985_RSF1-IT2	1	1	1	0
